/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_initial_error_catch_tsd, 0x7ffff7dddb50, 6, 3
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, free, 0x7ffff7df2240, 5, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __read, 0x7ffff7df3040, 5, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, __munmap, 0x7ffff7df3290, 5, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, _init, 0x400388, 4, 1
/lib64/libc.so.6, 0x7fffe4162000, exit, 0x7fffe4197690, 4, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, __libc_start_main@plt, 0x4003b0, 3, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, frame_dummy, 0x4004a0, 3, 1
/nfs/iil/proj/mpg/ghaber1_wa/pindir/pin-3.25-98650-g8f6168173-gcc-linux/source/tools/SimpleExamples/tst, 0x400000, .plt, 0x4003a0, 2, 1
/lib64/libc.so.6, 0x7fffe4162000, _setjmp, 0x7fffe4194690, 2, 1
/lib64/libc.so.6, 0x7fffe4162000, __cxa_atexit, 0x7fffe4197900, 2, 1
/lib64/libc.so.6, 0x7fffe4162000, _IO_flush_all, 0x7fffe41d8fa0, 2, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_debug_state, 0x7ffff7debb70, 2, 2
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, free@plt, 0x7ffff7dddaf0, 1, 1
/lib64/ld-linux-x86-64.so.2, 0x7ffff7ddd000, _dl_sysdep_start_cleanup, 0x7ffff7df0fe0, 1, 1
