 allocated memory at: 0x60217cd28000
after memory allocation
after identifying candidate routines
after chaining all branch targets
after setting initial estimated new ins addrs in tc
jump to orig addr: 0x60217c4aa630 : 0x60217c96d906: call qword ptr [rip+0x70801194]
jump to orig addr: 0x60217c4aa630 : 0x60217c96d92a: call qword ptr [rip+0x7080116f]
jump to orig addr: 0x60217c4aa330 : 0x60217c96d942: call qword ptr [rip+0x708010f6]
jump to orig addr: 0x60217c4aa630 : 0x60217c96da1f: call qword ptr [rip+0x70801074]
jump to orig addr: 0x60217c4aa330 : 0x60217c96db4f: call qword ptr [rip+0x70800eb2]
jump to orig addr: 0x60217c96e80e : 0x60217c96db64: call qword ptr [rip+0x70801954]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dbcb: call qword ptr [rip+0x70800e90]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dc1d: call qword ptr [rip+0x70800e35]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dc45: call qword ptr [rip+0x70800e0c]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dc69: call qword ptr [rip+0x70800de7]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dcb5: call qword ptr [rip+0x70800d8f]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dce3: call qword ptr [rip+0x70800d56]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dd76: call qword ptr [rip+0x70800cab]
jump to orig addr: 0x60217c4aa630 : 0x60217c96dde5: call qword ptr [rip+0x70800c33]
jump to orig addr: 0x60217c4aa650 : 0x60217c96de5f: call qword ptr [rip+0x70800ba0]
jump to orig addr: 0x60217c4aa330 : 0x60217c96dee3: call qword ptr [rip+0x70800ab8]
jump to orig addr: 0x60217c4aa630 : 0x60217c96df09: call qword ptr [rip+0x70800af1]
jump to orig addr: 0x60217c4aa330 : 0x60217c96df23: call qword ptr [rip+0x70800a76]
jump to orig addr: 0x60217c8b730d : 0x60217c96e110: call qword ptr [rip+0x70801085]
jump to orig addr: 0x60217c4aa630 : 0x60217c96ee6a: call qword ptr [rip+0x707ff9e8]
jump to orig addr: 0x60217c4aa630 : 0x60217c96ee90: call qword ptr [rip+0x707ff9c1]
jump to orig addr: 0x60217c4aa330 : 0x60217c96eeaa: call qword ptr [rip+0x707ff946]
jump to orig addr: 0x60217c4aa630 : 0x60217c96ef24: call qword ptr [rip+0x707ff927]
jump to orig addr: 0x60217c4aa630 : 0x60217c96ef4e: call qword ptr [rip+0x707ff8fc]
jump to orig addr: 0x60217c4aa330 : 0x60217c96ef68: call qword ptr [rip+0x707ff881]
jump to orig addr: 0x60217c8b730d : 0x60217c97389d: call qword ptr [rip+0x707fb01e]
jump to orig addr: 0x60217c4aa630 : 0x60217c973931: call qword ptr [rip+0x707fa7a2]
jump to orig addr: 0x60217c96e80e : 0x60217c973a4f: call qword ptr [rip+0x707fb0be]
jump to orig addr: 0x60217c4aa630 : 0x60217c973a9c: call qword ptr [rip+0x707fa614]
jump to orig addr: 0x60217c4aa630 : 0x60217c973ac2: call qword ptr [rip+0x707fa5ed]
jump to orig addr: 0x60217c4aa330 : 0x60217c973adc: call qword ptr [rip+0x707fa572]
jump to orig addr: 0x60217c96e80e : 0x60217c973ca5: call qword ptr [rip+0x707fae44]
jump to orig addr: 0x60217c4aa630 : 0x60217c973d4e: call qword ptr [rip+0x707fa33e]
jump to orig addr: 0x60217c4aa630 : 0x60217c973d74: call qword ptr [rip+0x707fa317]
jump to orig addr: 0x60217c4aa630 : 0x60217c974433: call qword ptr [rip+0x707f9c02]
jump to orig addr: 0x60217c997dc8 : 0x60217c9744aa: call qword ptr [rip+0x707f9baf]
jump to orig addr: 0x60217c4aa630 : 0x60217c9745f9: call qword ptr [rip+0x707f9a1a]
jump to orig addr: 0x60217c4aa630 : 0x60217c97461f: call qword ptr [rip+0x707f99f3]
jump to orig addr: 0x60217c4aa330 : 0x60217c97466e: call qword ptr [rip+0x707f9943]
jump to orig addr: 0x60217c96e80e : 0x60217c974cf1: call qword ptr [rip+0x707f9ca1]
jump to orig addr: 0x60217c4aa160 : 0x60217c975988: call qword ptr [rip+0x707f83be]
jump to orig addr: 0x60217c4aa430 : 0x60217c975b70: call qword ptr [rip+0x707f84ba]
jump to orig addr: 0x60217c4aa360 : 0x60217c975bea: call qword ptr [rip+0x707f8137]
jump to orig addr: 0x60217c4aa290 : 0x60217c975c04: call qword ptr [rip+0x707f8180]
jump to orig addr: 0x60217c4aa360 : 0x60217c975c39: call qword ptr [rip+0x707f80d5]
jump to orig addr: 0x60217c4aa290 : 0x60217c975c53: call qword ptr [rip+0x707f811e]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c975c71: call qword ptr [rip+0x707f8074]
jump to orig addr: 0x60217c4aa360 : 0x60217c975ca8: call qword ptr [rip+0x707f8050]
jump to orig addr: 0x60217c4aa290 : 0x60217c975cbe: call qword ptr [rip+0x707f809d]
jump to orig addr: 0x60217c4aa680 : 0x60217c975f35: call qword ptr [rip+0x707f7d6b]
jump to orig addr: 0x60217c4aa160 : 0x60217c9764c4: call qword ptr [rip+0x707f772c]
jump to orig addr: 0x60217c4aa680 : 0x60217c97690c: call qword ptr [rip+0x707f729c]
jump to orig addr: 0x60217c4aa160 : 0x60217c979d21: call qword ptr [rip+0x707f3570]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c97a9a7: call qword ptr [rip+0x707f2752]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c97a9b7: call qword ptr [rip+0x707f2741]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c97a9c7: call qword ptr [rip+0x707f2730]
jump to orig addr: 0x60217c4aa360 : 0x60217c97ab30: call qword ptr [rip+0x707f25cf]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c97ab79: call qword ptr [rip+0x707f2566]
jump to orig addr: 0x60217c4aa290 : 0x60217c97ac08: call qword ptr [rip+0x707f2546]
jump to orig addr: 0x60217c4aa360 : 0x60217c97ac6b: call qword ptr [rip+0x707f245c]
jump to orig addr: 0x60217c4aa360 : 0x60217c97acdd: call qword ptr [rip+0x707f23da]
jump to orig addr: 0x60217c4aa430 : 0x60217c97b163: call qword ptr [rip+0x707f215b]
jump to orig addr: 0x60217c4aa630 : 0x60217c97df08: call qword ptr [rip+0x707eeb00]
jump to orig addr: 0x60217c4aa630 : 0x60217c97df1e: call qword ptr [rip+0x707eeae9]
jump to orig addr: 0x60217c4aa650 : 0x60217c97df63: call qword ptr [rip+0x707eea93]
jump to orig addr: 0x60217c4aa650 : 0x60217c97dfa8: call qword ptr [rip+0x707eea4d]
jump to orig addr: 0x60217c4aa650 : 0x60217c97dfed: call qword ptr [rip+0x707eea07]
jump to orig addr: 0x60217c4aa360 : 0x60217c97e097: call qword ptr [rip+0x707ee8ce]
jump to orig addr: 0x60217c4aa3f0 : 0x60217c97e109: call qword ptr [rip+0x707eebc3]
jump to orig addr: 0x60217c4aa360 : 0x60217c97e126: call qword ptr [rip+0x707ee835]
jump to orig addr: 0x60217c4aa680 : 0x60217c97e15a: call qword ptr [rip+0x707ee7d8]
jump to orig addr: 0x60217c4aa360 : 0x60217c97e16a: call qword ptr [rip+0x707ee7ef]
jump to orig addr: 0x60217c4aa360 : 0x60217c97e175: call qword ptr [rip+0x707ee7e3]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c97e1a0: call qword ptr [rip+0x707ee8e7]
jump to orig addr: 0x60217c4aa360 : 0x60217c97e1fe: call qword ptr [rip+0x707ee754]
jump to orig addr: 0x60217c4aa680 : 0x60217c97e224: call qword ptr [rip+0x707ee705]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c97e25e: call qword ptr [rip+0x707ee822]
jump to orig addr: 0x60217c4aa160 : 0x60217c97fd93: call qword ptr [rip+0x707ecaa7]
jump to orig addr: 0x60217c4aa2d0 : 0x60217c9812bf: jmp qword ptr [rip+0x707eb577]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9813ff: call qword ptr [rip+0x707eb0fd]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c98140c: jmp qword ptr [rip+0x707eb0ef]
jump to orig addr: 0x60217c4aa650 : 0x60217c98149f: call qword ptr [rip+0x707eb0d9]
jump to orig addr: 0x60217c4aa630 : 0x60217c9814bf: call qword ptr [rip+0x707eb0c8]
jump to orig addr: 0x60217c4aa650 : 0x60217c9814f2: call qword ptr [rip+0x707eb084]
jump to orig addr: 0x60217c4aa630 : 0x60217c981518: call qword ptr [rip+0x707eb06a]
jump to orig addr: 0x60217c4aa630 : 0x60217c981558: call qword ptr [rip+0x707eb026]
jump to orig addr: 0x60217c4aa630 : 0x60217c98158e: call qword ptr [rip+0x707eafec]
jump to orig addr: 0x60217c4aa650 : 0x60217c9815b7: call qword ptr [rip+0x707eafb2]
jump to orig addr: 0x60217c4aa630 : 0x60217c9815ce: call qword ptr [rip+0x707eafa7]
jump to orig addr: 0x60217c4aa650 : 0x60217c9815ef: call qword ptr [rip+0x707eaf71]
jump to orig addr: 0x60217c4aa630 : 0x60217c981606: call qword ptr [rip+0x707eaf66]
jump to orig addr: 0x60217c4aa650 : 0x60217c981634: call qword ptr [rip+0x707eaf20]
jump to orig addr: 0x60217c4aa630 : 0x60217c981654: jmp qword ptr [rip+0x707eaf0f]
jump to orig addr: 0x60217c4aa680 : 0x60217c9816f8: call qword ptr [rip+0x707eadb7]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c981988: call qword ptr [rip+0x707eaaef]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c981990: call qword ptr [rip+0x707eaae6]
jump to orig addr: 0x60217c98369d : 0x60217c981b5e: call qword ptr [rip+0x707eb3f5]
jump to orig addr: 0x60217c4aa630 : 0x60217c981de6: call qword ptr [rip+0x707ea6d5]
jump to orig addr: 0x60217c4aa630 : 0x60217c981ec9: call qword ptr [rip+0x707ea5ed]
jump to orig addr: 0x60217c4aa630 : 0x60217c98225f: call qword ptr [rip+0x707ea20d]
jump to orig addr: 0x60217c4aa630 : 0x60217c9827b8: call qword ptr [rip+0x707e9c88]
jump to orig addr: 0x60217c4aa630 : 0x60217c9827ea: call qword ptr [rip+0x707e9c55]
jump to orig addr: 0x60217c4aa630 : 0x60217c982813: call qword ptr [rip+0x707e9c2b]
jump to orig addr: 0x60217c4aa630 : 0x60217c982839: call qword ptr [rip+0x707e9c04]
jump to orig addr: 0x60217c4aa650 : 0x60217c982865: call qword ptr [rip+0x707e9bc7]
jump to orig addr: 0x60217c98369d : 0x60217c982920: call qword ptr [rip+0x707ea568]
jump to orig addr: 0x60217c4aa630 : 0x60217c982b78: call qword ptr [rip+0x707e98ab]
jump to orig addr: 0x60217c4aa330 : 0x60217c982b97: call qword ptr [rip+0x707e982b]
jump to orig addr: 0x60217c4aa630 : 0x60217c982bbd: call qword ptr [rip+0x707e9864]
jump to orig addr: 0x60217c4aa630 : 0x60217c982c0f: call qword ptr [rip+0x707e980d]
jump to orig addr: 0x60217c98369d : 0x60217c982d64: call qword ptr [rip+0x707ea10f]
jump to orig addr: 0x60217c98369d : 0x60217c982f5d: call qword ptr [rip+0x707e9f09]
jump to orig addr: 0x60217c4aa650 : 0x60217c983316: call qword ptr [rip+0x707e90ce]
jump to orig addr: 0x60217c98369d : 0x60217c983685: call qword ptr [rip+0x707e97a8]
jump to orig addr: 0x60217c4aa650 : 0x60217c9839f3: call qword ptr [rip+0x707e8974]
jump to orig addr: 0x60217c4aa630 : 0x60217c983a08: call qword ptr [rip+0x707e896e]
jump to orig addr: 0x60217c4aa630 : 0x60217c983a26: call qword ptr [rip+0x707e894f]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9842b8: call qword ptr [rip+0x707e7f96]
jump to orig addr: 0x60217c4aa650 : 0x60217c984609: call qword ptr [rip+0x707e7c91]
jump to orig addr: 0x60217c838efb : 0x60217c9847fe: call qword ptr [rip+0x707e7cbc]
jump to orig addr: 0x60217c838efb : 0x60217c9848da: call qword ptr [rip+0x707e7bc2]
jump to orig addr: 0x60217c5acd23 : 0x60217c984d49: call qword ptr [rip+0x707e77f2]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c98503f: call qword ptr [rip+0x707e70c0]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c985094: call qword ptr [rip+0x707e705e]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9850db: call qword ptr [rip+0x707e7012]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c985134: call qword ptr [rip+0x707e6fad]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9851ec: call qword ptr [rip+0x707e6eed]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9852ae: call qword ptr [rip+0x707e6e23]
jump to orig addr: 0x60217c4aa680 : 0x60217c98557d: call qword ptr [rip+0x707e6b32]
jump to orig addr: 0x60217c4aa160 : 0x60217c986023: call qword ptr [rip+0x707e5fe9]
jump to orig addr: 0x60217c4aa650 : 0x60217c986546: call qword ptr [rip+0x707e5af0]
jump to orig addr: 0x60217c4aa650 : 0x60217c986577: call qword ptr [rip+0x707e5ab6]
jump to orig addr: 0x60217c4aa650 : 0x60217c98659f: call qword ptr [rip+0x707e5a8d]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866a6: call qword ptr [rip+0x707e58e6]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866ca: call qword ptr [rip+0x707e58c1]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866d2: call qword ptr [rip+0x707e58b8]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866e2: call qword ptr [rip+0x707e58a7]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866ea: call qword ptr [rip+0x707e589e]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866f7: call qword ptr [rip+0x707e5890]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c9866ff: call qword ptr [rip+0x707e5887]
jump to orig addr: 0x60217c4aa650 : 0x60217c986d93: call qword ptr [rip+0x707e51a0]
jump to orig addr: 0x60217c4aa330 : 0x60217c986db3: jmp qword ptr [rip+0x707e512f]
jump to orig addr: 0x60217c997dc8 : 0x60217c986ddd: call qword ptr [rip+0x707e5194]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c987acb: call qword ptr [rip+0x707e4289]
jump to orig addr: 0x60217c5acd23 : 0x60217c989036: call qword ptr [rip+0x707e2eea]
jump to orig addr: 0x60217c5acbb6 : 0x60217c98907b: call qword ptr [rip+0x707e2d78]
jump to orig addr: 0x60217c5acd23 : 0x60217c989393: call qword ptr [rip+0x707e2ae9]
jump to orig addr: 0x60217c5acd23 : 0x60217c9893c2: call qword ptr [rip+0x707e2ab2]
jump to orig addr: 0x60217c838efb : 0x60217c9896c0: jmp qword ptr [rip+0x707e25f3]
jump to orig addr: 0x60217c838efb : 0x60217c9896f0: jmp qword ptr [rip+0x707e25be]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c989d4b: call qword ptr [rip+0x707e1bbc]
jump to orig addr: 0x60217c4aa650 : 0x60217c989f5c: call qword ptr [rip+0x707e19fc]
jump to orig addr: 0x60217c4aa650 : 0x60217c989f94: call qword ptr [rip+0x707e19bb]
jump to orig addr: 0x60217c4aa650 : 0x60217c989fd1: call qword ptr [rip+0x707e196e]
jump to orig addr: 0x60217c4aa330 : 0x60217c989fde: call qword ptr [rip+0x707e190d]
jump to orig addr: 0x60217c4aa630 : 0x60217c98a011: call qword ptr [rip+0x707e1932]
jump to orig addr: 0x60217c4aa330 : 0x60217c98a03c: jmp qword ptr [rip+0x707e18a6]
jump to orig addr: 0x60217c4aa650 : 0x60217c98bf43: call qword ptr [rip+0x707df60b]
jump to orig addr: 0x60217c4aa650 : 0x60217c98c708: call qword ptr [rip+0x707ded3d]
jump to orig addr: 0x60217c4aa630 : 0x60217c98c71f: call qword ptr [rip+0x707ded32]
jump to orig addr: 0x60217c4aa440 : 0x60217c98c73d: call qword ptr [rip+0x707decf3]
jump to orig addr: 0x60217c4aa330 : 0x60217c98c757: call qword ptr [rip+0x707dec98]
jump to orig addr: 0x60217c4aa650 : 0x60217c98c8d5: call qword ptr [rip+0x707deb4c]
jump to orig addr: 0x60217c4aa630 : 0x60217c98c8f9: call qword ptr [rip+0x707deb37]
jump to orig addr: 0x60217c4aa650 : 0x60217c98c932: call qword ptr [rip+0x707deae5]
jump to orig addr: 0x60217c4aa330 : 0x60217c98c953: call qword ptr [rip+0x707dea70]
jump to orig addr: 0x60217c4aa630 : 0x60217c98d579: call qword ptr [rip+0x707ddc83]
jump to orig addr: 0x60217c4aa630 : 0x60217c98d5bc: call qword ptr [rip+0x707ddc34]
jump to orig addr: 0x60217c4aa330 : 0x60217c98d602: call qword ptr [rip+0x707ddb82]
jump to orig addr: 0x60217c4aa650 : 0x60217c98d635: call qword ptr [rip+0x707ddb97]
jump to orig addr: 0x60217c4aa650 : 0x60217c98d67d: call qword ptr [rip+0x707ddb40]
jump to orig addr: 0x60217c4aa330 : 0x60217c98d68f: call qword ptr [rip+0x707ddadd]
jump to orig addr: 0x60217c4aa650 : 0x60217c98d6df: call qword ptr [rip+0x707ddad8]
jump to orig addr: 0x60217c4aa630 : 0x60217c98d6f9: call qword ptr [rip+0x707ddac9]
jump to orig addr: 0x60217c4aa630 : 0x60217c98d714: call qword ptr [rip+0x707ddaa9]
jump to orig addr: 0x60217c4aa650 : 0x60217c98ea0e: call qword ptr [rip+0x707dc532]
jump to orig addr: 0x60217c4aa650 : 0x60217c98ea49: call qword ptr [rip+0x707dc4ef]
jump to orig addr: 0x60217c4aa630 : 0x60217c98ea68: call qword ptr [rip+0x707dc4db]
jump to orig addr: 0x60217c4aa630 : 0x60217c98ea85: call qword ptr [rip+0x707dc4b9]
jump to orig addr: 0x60217c4aa630 : 0x60217c98eaa2: call qword ptr [rip+0x707dc497]
jump to orig addr: 0x60217c4aa630 : 0x60217c98eabf: call qword ptr [rip+0x707dc475]
jump to orig addr: 0x60217c4aa630 : 0x60217c98eadc: call qword ptr [rip+0x707dc453]
jump to orig addr: 0x60217c4aa630 : 0x60217c98eaf9: call qword ptr [rip+0x707dc431]
jump to orig addr: 0x60217c4aa330 : 0x60217c98eb0b: jmp qword ptr [rip+0x707dc3be]
jump to orig addr: 0x60217c4aa630 : 0x60217c98eb92: call qword ptr [rip+0x707dc37c]
jump to orig addr: 0x60217c4aa680 : 0x60217c98f9a7: call qword ptr [rip+0x707db352]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c98fad1: call qword ptr [rip+0x707db218]
jump to orig addr: 0x60217c4aa4d0 : 0x60217c98fba9: call qword ptr [rip+0x707db279]
jump to orig addr: 0x60217c4aa360 : 0x60217c98fbb8: call qword ptr [rip+0x707db119]
jump to orig addr: 0x60217c4aa420 : 0x60217c98fbe8: call qword ptr [rip+0x707db3d0]
jump to orig addr: 0x60217c4aa290 : 0x60217c98fc24: call qword ptr [rip+0x707db108]
jump to orig addr: 0x60217c4aa360 : 0x60217c98fc42: call qword ptr [rip+0x707db07d]
jump to orig addr: 0x60217c4aa680 : 0x60217c98fc7c: call qword ptr [rip+0x707db01a]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c98fcf1: call qword ptr [rip+0x707db0e8]
jump to orig addr: 0x60217c4aa360 : 0x60217c98fd31: call qword ptr [rip+0x707daf74]
jump to orig addr: 0x60217c4aa570 : 0x60217c98fd58: call qword ptr [rip+0x707daf54]
jump to orig addr: 0x60217c4aa360 : 0x60217c98fda5: call qword ptr [rip+0x707daef2]
jump to orig addr: 0x60217c4aa480 : 0x60217c98fdd4: call qword ptr [rip+0x707db012]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c98fe1e: call qword ptr [rip+0x707dae3c]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c98fe4d: call qword ptr [rip+0x707dadfd]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c98fe66: call qword ptr [rip+0x707daddc]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c98fe79: call qword ptr [rip+0x707dadc4]
jump to orig addr: 0x60217c4aa650 : 0x60217c990514: jmp qword ptr [rip+0x707da6cb]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c9905d1: call qword ptr [rip+0x707da571]
jump to orig addr: 0x60217c4aa650 : 0x60217c990673: jmp qword ptr [rip+0x707da544]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c990802: call qword ptr [rip+0x707da452]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c9909da: call qword ptr [rip+0x707da240]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c990a08: call qword ptr [rip+0x707da211]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c990a33: call qword ptr [rip+0x707da1e5]
jump to orig addr: 0x60217c4aa3d0 : 0x60217c990a5e: call qword ptr [rip+0x707da1b9]
jump to orig addr: 0x60217c4aa440 : 0x60217c990b1c: call qword ptr [rip+0x707da027]
jump to orig addr: 0x60217c4aa440 : 0x60217c990b80: call qword ptr [rip+0x707d9fc2]
jump to orig addr: 0x60217c4aa6f8 : 0x60217c990bf3: call qword ptr [rip+0x707d9ec1]
jump to orig addr: 0x60217c4aa440 : 0x60217c990c4f: call qword ptr [rip+0x707d9ecd]
jump to orig addr: 0x60217c4aa650 : 0x60217c990c83: call qword ptr [rip+0x707d9ea4]
jump to orig addr: 0x60217c4aa650 : 0x60217c990cdd: call qword ptr [rip+0x707d9e39]
jump to orig addr: 0x60217c4aa440 : 0x60217c990d07: call qword ptr [rip+0x707d9df2]
jump to orig addr: 0x60217c4aa650 : 0x60217c990d17: call qword ptr [rip+0x707d9dee]
jump to orig addr: 0x60217c4aa440 : 0x60217c990d7a: call qword ptr [rip+0x707d9d6e]
jump to orig addr: 0x60217c4aa440 : 0x60217c990d94: call qword ptr [rip+0x707d9d53]
jump to orig addr: 0x60217c4aa650 : 0x60217c990dac: call qword ptr [rip+0x707d9d4a]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c990db7: call qword ptr [rip+0x707d9e5e]
jump to orig addr: 0x60217c4aa440 : 0x60217c990dd1: call qword ptr [rip+0x707d9d13]
jump to orig addr: 0x60217c4aa440 : 0x60217c990ecf: call qword ptr [rip+0x707d9c00]
jump to orig addr: 0x60217c4aa330 : 0x60217c990ee5: call qword ptr [rip+0x707d9ba9]
jump to orig addr: 0x60217c4aa440 : 0x60217c990fda: call qword ptr [rip+0x707d9ac8]
jump to orig addr: 0x60217c4aa440 : 0x60217c990ff6: call qword ptr [rip+0x707d9aab]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c99100e: call qword ptr [rip+0x707d9bc2]
jump to orig addr: 0x60217c4aa440 : 0x60217c991055: call qword ptr [rip+0x707d9a46]
jump to orig addr: 0x60217c4aa440 : 0x60217c9910a2: call qword ptr [rip+0x707d99f1]
jump to orig addr: 0x60217c4aa650 : 0x60217c991114: jmp qword ptr [rip+0x707d9982]
jump to orig addr: 0x60217c4aa630 : 0x60217c9911ac: call qword ptr [rip+0x707d98ee]
jump to orig addr: 0x60217c4aa630 : 0x60217c9911fa: call qword ptr [rip+0x707d988c]
jump to orig addr: 0x60217c4aa650 : 0x60217c991212: call qword ptr [rip+0x707d9863]
jump to orig addr: 0x60217c4aa650 : 0x60217c991249: call qword ptr [rip+0x707d9820]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c991256: call qword ptr [rip+0x707d992f]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c991261: call qword ptr [rip+0x707d9923]
jump to orig addr: 0x60217c4aa650 : 0x60217c991286: call qword ptr [rip+0x707d97d6]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c9912a5: call qword ptr [rip+0x707d98ce]
jump to orig addr: 0x60217c4aa630 : 0x60217c9912c2: call qword ptr [rip+0x707d979d]
jump to orig addr: 0x60217c4aa650 : 0x60217c9912da: call qword ptr [rip+0x707d9771]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c9912ee: call qword ptr [rip+0x707d9879]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c9912f9: call qword ptr [rip+0x707d986d]
jump to orig addr: 0x60217c4aa630 : 0x60217c991321: call qword ptr [rip+0x707d9730]
jump to orig addr: 0x60217c4aa650 : 0x60217c991953: call qword ptr [rip+0x707d9066]
jump to orig addr: 0x60217c4aa440 : 0x60217c991d03: call qword ptr [rip+0x707d8bfe]
jump to orig addr: 0x60217c4aa440 : 0x60217c991d1f: call qword ptr [rip+0x707d8be1]
jump to orig addr: 0x60217c4aa650 : 0x60217c991d38: call qword ptr [rip+0x707d8bd7]
jump to orig addr: 0x60217c4aa6a0 : 0x60217c991d44: call qword ptr [rip+0x707d8cea]
jump to orig addr: 0x60217c4aa440 : 0x60217c991d89: call qword ptr [rip+0x707d8b68]
jump to orig addr: 0x60217c4aa650 : 0x60217c991daa: call qword ptr [rip+0x707d8b56]
jump to orig addr: 0x60217c4aa440 : 0x60217c991dc6: call qword ptr [rip+0x707d8b29]
jump to orig addr: 0x60217c4aa440 : 0x60217c991ffd: jmp qword ptr [rip+0x707d88a1]
jump to orig addr: 0x60217c4aa440 : 0x60217c992075: jmp qword ptr [rip+0x707d8810]
